Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
AMZ-2020-00112,2020-03-05,2020-03-10,First Class,CUST-29848,Jessica Kumar,Consumer,UAE,UAE City,UAE Region,35006,EMEA,EMEA,PROD-COP-7861,Technology,Copiers,Konica Minolta,399.91,1,0,82.22
AMZ-2023-00113,2023-09-18,2023-09-22,First Class,CUST-81601,Susan Patel,Home Office,Tanzania,Tanzania City,Tanzania Region,51124,Africa,Africa,PROD-COP-6608,Technology,Copiers,Toshiba e-Studio,4869.74,8,0.05,1642.08
AMZ-2023-00114,2023-02-16,2023-02-19,Second Class,CUST-72888,Susan Young,Home Office,Netherlands,Netherlands City,Netherlands Region,47880,EU,EU,PROD-LAB-6194,Office Supplies,Labels,Maco Labels,385.13,7,0.2,113.81
AMZ-2021-00115,2021-08-17,2021-08-18,Standard Class,CUST-36485,Arjun Young,Corporate,Japan,Japan City,Japan Region,55398,APAC,APAC,PROD-BOO-4505,Furniture,Bookcases,Ameriwood Bookcase,2389.23,10,0.5,290.97
AMZ-2023-00116,2023-10-03,2023-10-08,Second Class,CUST-23178,Priya Gupta,Consumer,Spain,Spain City,Spain Region,16880,EU,EU,PROD-COP-8739,Technology,Copiers,Konica Minolta,378.35,7,0.3,73.11
AMZ-2024-00117,2024-03-28,2024-03-31,Same Day,CUST-80143,Sneha Singh,Consumer,South Korea,South Korea City,South Korea Region,94659,APAC,APAC,PROD-PHO-4804,Technology,Phones,Motorola Edge,2451.88,3,0,856.08
AMZ-2024-00118,2024-06-01,2024-06-05,Standard Class,CUST-53914,Barbara Harris,Home Office,Netherlands,Netherlands City,Netherlands Region,14910,EU,EU,PROD-MAC-2758,Technology,Machines,Xerox WorkCentre,3903.35,9,0.3,514.66
AMZ-2021-00119,2021-11-08,2021-11-10,Same Day,CUST-48669,Charles Patel,Consumer,Lebanon,Lebanon City,Lebanon Region,94972,EMEA,EMEA,PROD-TAB-6523,Furniture,Tables,IKEA Bekant Desk,2155.76,7,0.4,319.87
AMZ-2023-00120,2023-10-02,2023-10-03,Second Class,CUST-60275,Linda Harris,Corporate,Italy,Italy City,Italy Region,72580,EU,EU,PROD-TAB-5272,Furniture,Tables,IKEA Bekant Desk,147.21,1,0.1,36.23
AMZ-2020-00121,2020-05-07,2020-05-13,First Class,CUST-93717,Meena Anderson,Corporate,United States,Springfield,Massachusetts,30934,South,US,PROD-APP-2923,Office Supplies,Appliances,Cuisinart Coffee,36.84,3,0.3,10.11
AMZ-2022-00122,2022-05-01,2022-05-07,Second Class,CUST-78879,Joseph Thompson,Home Office,Uganda,Uganda City,Uganda Region,80453,Africa,Africa,PROD-LAB-2341,Office Supplies,Labels,Amazon Labels,90.8,9,0.4,10.05
AMZ-2020-00123,2020-12-02,2020-12-05,Same Day,CUST-21919,Suresh Thompson,Corporate,Newfoundland,Newfoundland City,Newfoundland Region,67912,Canada,Canada,PROD-TAB-9008,Technology,Tablets,Samsung Galaxy Tab S8,4383.15,8,0.5,295.08
AMZ-2023-00124,2023-10-09,2023-10-16,Same Day,CUST-15936,Jessica Thomas,Home Office,China,China City,China Region,61897,APAC,APAC,PROD-CHA-2196,Furniture,Chairs,Steelcase Leap,751.77,2,0.3,44.74
AMZ-2021-00125,2021-01-03,2021-01-10,Second Class,CUST-20518,Priya Patel,Home Office,Sweden,Sweden City,Sweden Region,59081,EU,EU,PROD-STO-7154,Furniture,Storage,AmazonBasics Storage,3132.06,9,0.2,653.51
AMZ-2024-00126,2024-09-05,2024-09-06,Same Day,CUST-59712,Arjun Davis,Consumer,Ontario,Ontario City,Ontario Region,49107,Canada,Canada,PROD-FUR-9715,Furniture,Furnishings,Cable Management,188.04,2,0,55.07
AMZ-2023-00127,2023-06-13,2023-06-20,First Class,CUST-42077,Sneha Johnson,Corporate,United States,Pittsburgh,Pennsylvania,18819,East,US,PROD-PAP-1797,Office Supplies,Paper,Boise Cascade,67.82,1,0,13.64
AMZ-2021-00128,2021-04-24,2021-05-01,Same Day,CUST-28777,Priya Thompson,Consumer,Oman,Oman City,Oman Region,51799,EMEA,EMEA,PROD-ENV-5944,Office Supplies,Envelopes,Quality Park,508.24,10,0,120.86
AMZ-2023-00129,2023-02-12,2023-02-16,Same Day,CUST-49306,Richard Garcia,Home Office,United States,Elizabeth,New Jersey,78742,Central,US,PROD-SUP-3444,Office Supplies,Supplies,Elmer's Glue,73.48,3,0.3,23.84
AMZ-2022-00130,2022-05-03,2022-05-08,Standard Class,CUST-94765,John Nair,Corporate,Kenya,Kenya City,Kenya Region,60910,Africa,Africa,PROD-MAC-6411,Technology,Machines,Canon Copier,3049.73,4,0,398.11
AMZ-2024-00131,2024-11-24,2024-11-25,Second Class,CUST-53642,Barbara Nair,Consumer,Denmark,Denmark City,Denmark Region,98008,EU,EU,PROD-LAB-4422,Office Supplies,Labels,Maco Labels,520.31,8,0.05,134.6
AMZ-2022-00132,2022-03-23,2022-03-25,First Class,CUST-50425,William Thomas,Home Office,Ethiopia,Ethiopia City,Ethiopia Region,47101,Africa,Africa,PROD-STO-6886,Furniture,Storage,Bankers Box,1650.51,8,0.15,535.26
AMZ-2021-00133,2021-10-02,2021-10-06,Same Day,CUST-48691,Robert Miller,Corporate,United States,Frederick,Maryland,29126,East,US,PROD-FUR-7841,Furniture,Furnishings,Monitor Riser,2215.4,9,0.15,281.79
AMZ-2024-00134,2024-01-21,2024-01-27,Standard Class,CUST-28344,Sneha Young,Corporate,Lebanon,Lebanon City,Lebanon Region,70401,EMEA,EMEA,PROD-TAB-3773,Technology,Tablets,Microsoft Surface Pro,169.64,1,0.4,10.2
AMZ-2024-00135,2024-08-02,2024-08-08,Same Day,CUST-38668,Thomas Harris,Corporate,United States,San Jose,California,28021,West,US,PROD-TAB-1149,Technology,Tablets,Samsung Galaxy Tab S8,744.35,8,0.3,40.73
AMZ-2020-00136,2020-01-25,2020-01-26,Same Day,CUST-33496,Patricia Nair,Consumer,Ghana,Ghana City,Ghana Region,80220,Africa,Africa,PROD-CHA-8054,Furniture,Chairs,OFM Essentials Chair,599.63,5,0.15,78.07
AMZ-2020-00137,2020-06-10,2020-06-13,Same Day,CUST-99658,Arjun Shah,Consumer,Ecuador,Ecuador City,Ecuador Region,84055,LATAM,LATAM,PROD-TAB-5914,Technology,Tablets,Samsung Galaxy Tab S8,1083.43,2,0.2,177.45
AMZ-2020-00138,2020-04-24,2020-04-30,Standard Class,CUST-79226,Meena Johnson,Consumer,United States,Seattle,Washington,75517,South,US,PROD-ENV-2562,Office Supplies,Envelopes,Columbian Envelopes,602.41,8,0.1,38.54
AMZ-2023-00139,2023-11-02,2023-11-05,Same Day,CUST-37152,Charles Jones,Home Office,Morocco,Morocco City,Morocco Region,96259,Africa,Africa,PROD-ACC-1256,Technology,Accessories,Dell Monitor Stand,7221.43,10,0.05,1588.78
AMZ-2023-00140,2023-10-18,2023-10-23,First Class,CUST-17038,Patricia White,Consumer,Malaysia,Malaysia City,Malaysia Region,28343,APAC,APAC,PROD-BIN-6666,Office Supplies,Binders,Mead Zipper Binder,621.66,10,0.2,211.78
AMZ-2020-00141,2020-03-01,2020-03-07,Second Class,CUST-66603,Jennifer Patel,Home Office,Thailand,Thailand City,Thailand Region,74304,APAC,APAC,PROD-MAC-7150,Technology,Machines,Xerox WorkCentre,2430.66,4,0,181.36
AMZ-2022-00142,2022-02-17,2022-02-23,Same Day,CUST-10680,Barbara Harris,Corporate,British Columbia,British Columbia City,British Columbia Region,61068,Canada,Canada,PROD-BOO-2499,Furniture,Bookcases,IKEA Billy Bookcase,428.82,7,0.3,93.1
AMZ-2020-00143,2020-07-30,2020-07-31,Same Day,CUST-60829,Vikas Williams,Home Office,United States,Edison,New Jersey,22198,Central,US,PROD-CHA-7779,Furniture,Chairs,HON Ignition Chair,3242.54,10,0.4,327.09
AMZ-2020-00144,2020-12-13,2020-12-15,Second Class,CUST-66973,William White,Corporate,South Korea,South Korea City,South Korea Region,45180,APAC,APAC,PROD-TAB-3739,Furniture,Tables,IKEA Bekant Desk,209.33,4,0.3,47.76
AMZ-2022-00145,2022-07-26,2022-07-27,Second Class,CUST-53193,Joseph Taylor,Corporate,Netherlands,Netherlands City,Netherlands Region,10887,EU,EU,PROD-BOO-7224,Furniture,Bookcases,Whalen Bookcase,1101.1,3,0.1,160.98
AMZ-2022-00146,2022-09-08,2022-09-11,Standard Class,CUST-52714,Richard Wilson,Corporate,Sweden,Sweden City,Sweden Region,51830,EU,EU,PROD-STO-4971,Furniture,Storage,Bankers Box,3748.18,9,0,953.97
AMZ-2024-00147,2024-01-29,2024-02-02,Same Day,CUST-28242,Rahul Anderson,Consumer,Israel,Israel City,Israel Region,67469,EMEA,EMEA,PROD-CHA-9180,Furniture,Chairs,Flash Furniture Chair,655.31,7,0,121.05
AMZ-2023-00148,2023-04-07,2023-04-11,Same Day,CUST-87833,Rahul Nair,Consumer,Senegal,Senegal City,Senegal Region,64827,Africa,Africa,PROD-PAP-9796,Office Supplies,Paper,Georgia Pacific,135.24,3,0.5,8.56
AMZ-2024-00149,2024-03-21,2024-03-24,Second Class,CUST-76935,Sneha Thompson,Home Office,Nova Scotia,Nova Scotia City,Nova Scotia Region,23886,Canada,Canada,PROD-PHO-4637,Technology,Phones,Google Pixel 7,3219.74,7,0.3,907.01
AMZ-2021-00150,2021-12-07,2021-12-08,Same Day,CUST-55656,Barbara Taylor,Corporate,Mexico,Mexico City,Mexico Region,48722,LATAM,LATAM,PROD-CHA-3321,Furniture,Chairs,Herman Miller Aeron,418.05,2,0.3,111.45
AMZ-2021-00151,2021-10-15,2021-10-16,Second Class,CUST-41970,Thomas Garcia,Home Office,China,China City,China Region,25084,APAC,APAC,PROD-MAC-3692,Technology,Machines,HP LaserJet Printer,691.94,4,0.2,165.32
AMZ-2023-00152,2023-08-04,2023-08-10,Second Class,CUST-60965,James Kumar,Consumer,Venezuela,Venezuela City,Venezuela Region,13826,LATAM,LATAM,PROD-LAB-8037,Office Supplies,Labels,Maco Labels,108.73,2,0.5,8.76
AMZ-2022-00153,2022-01-19,2022-01-22,First Class,CUST-88246,Richard Lewis,Corporate,Poland,Poland City,Poland Region,24936,EU,EU,PROD-STO-6134,Furniture,Storage,Bankers Box,1740.37,10,0,511.88
AMZ-2023-00154,2023-06-12,2023-06-17,Second Class,CUST-28528,Thomas Jackson,Corporate,United States,Rockford,Illinois,25448,West,US,PROD-CHA-7116,Furniture,Chairs,Steelcase Leap,1716.46,8,0.4,442.9
AMZ-2023-00155,2023-02-10,2023-02-12,Same Day,CUST-57059,James Martin,Consumer,Chile,Chile City,Chile Region,28388,LATAM,LATAM,PROD-MAC-1878,Technology,Machines,Brother Fax Machine,1593.0,8,0.2,406.86
AMZ-2023-00156,2023-12-25,2024-01-01,Standard Class,CUST-48284,Mary Wilson,Consumer,Ecuador,Ecuador City,Ecuador Region,31922,LATAM,LATAM,PROD-LAP-4613,Technology,Laptops,Dell XPS 15,3235.31,8,0.4,657.55
AMZ-2021-00157,2021-07-02,2021-07-09,Standard Class,CUST-38644,Jessica Brown,Home Office,Ethiopia,Ethiopia City,Ethiopia Region,81046,Africa,Africa,PROD-TAB-9951,Technology,Tablets,Lenovo Tab P12,636.03,1,0.3,81.95
AMZ-2022-00158,2022-06-18,2022-06-25,First Class,CUST-37082,Arjun Miller,Consumer,United States,Pittsburgh,Pennsylvania,87060,Central,US,PROD-SUP-3281,Office Supplies,Supplies,Scotch Tape,150.61,3,0.15,51.76
AMZ-2021-00159,2021-08-15,2021-08-20,Same Day,CUST-46349,Divya Sharma,Consumer,Indonesia,Indonesia City,Indonesia Region,99037,APAC,APAC,PROD-ACC-1971,Technology,Accessories,USB Hub 7-Port,3752.72,6,0.05,1044.92
AMZ-2022-00160,2022-09-29,2022-10-01,First Class,CUST-93050,Pooja Joshi,Consumer,Ghana,Ghana City,Ghana Region,92288,Africa,Africa,PROD-STO-2237,Furniture,Storage,AmazonBasics Storage,1738.19,6,0.3,582.43
AMZ-2023-00161,2023-04-06,2023-04-07,Same Day,CUST-62129,Michael White,Consumer,Quebec,Quebec City,Quebec Region,70089,Canada,Canada,PROD-ENV-9756,Office Supplies,Envelopes,Mead Envelopes,184.57,9,0.5,16.46
AMZ-2024-00162,2024-06-02,2024-06-05,First Class,CUST-26284,Meena Shah,Consumer,Saudi Arabia,Saudi Arabia City,Saudi Arabia Region,16021,EMEA,EMEA,PROD-TAB-1266,Technology,Tablets,Lenovo Tab P12,1702.27,4,0,535.61
AMZ-2020-00163,2020-11-21,2020-11-28,Standard Class,CUST-97098,Suresh Sharma,Consumer,Japan,Japan City,Japan Region,95798,APAC,APAC,PROD-BOO-7092,Furniture,Bookcases,IKEA Billy Bookcase,1041.4,4,0.2,256.86
AMZ-2020-00164,2020-01-03,2020-01-05,Same Day,CUST-11217,James Kumar,Corporate,Mexico,Mexico City,Mexico Region,27393,LATAM,LATAM,PROD-LAB-8291,Office Supplies,Labels,OnlineLabels,100.14,3,0.3,7.14
AMZ-2020-00165,2020-07-01,2020-07-07,Second Class,CUST-60164,Vikas Mehta,Consumer,Quebec,Quebec City,Quebec Region,23526,Canada,Canada,PROD-BOO-3246,Furniture,Bookcases,Bush Furniture Bookcase,3106.65,10,0,724.15
AMZ-2022-00166,2022-06-20,2022-06-23,Second Class,CUST-38474,John Joshi,Consumer,Israel,Israel City,Israel Region,92323,EMEA,EMEA,PROD-ART-8248,Office Supplies,Art,Expo Dry Erase,354.89,6,0.2,51.23
AMZ-2021-00167,2021-05-22,2021-05-25,Second Class,CUST-36928,Thomas Lewis,Home Office,UAE,UAE City,UAE Region,42527,EMEA,EMEA,PROD-FAS-5942,Office Supplies,Fasteners,Staples Stapler,198.95,4,0.3,32.98
AMZ-2022-00168,2022-10-20,2022-10-26,Standard Class,CUST-60703,Divya Mehta,Home Office,Nigeria,Nigeria City,Nigeria Region,79243,Africa,Africa,PROD-MAC-3162,Technology,Machines,Epson Scanner,3268.93,8,0,179.81
AMZ-2020-00169,2020-01-29,2020-02-01,Second Class,CUST-64451,Jessica Kumar,Corporate,Germany,Germany City,Germany Region,17925,EU,EU,PROD-FUR-9209,Furniture,Furnishings,Desk Lamp LED,1261.63,5,0,180.38
AMZ-2024-00170,2024-07-12,2024-07-14,Second Class,CUST-41278,Mary Davis,Consumer,Ethiopia,Ethiopia City,Ethiopia Region,61213,Africa,Africa,PROD-BIN-8167,Office Supplies,Binders,Staples Better Binder,52.82,1,0.1,13.2
AMZ-2020-00171,2020-09-01,2020-09-02,Standard Class,CUST-77793,Pooja Mehta,Home Office,Turkey,Turkey City,Turkey Region,11487,EMEA,EMEA,PROD-COP-9568,Technology,Copiers,Konica Minolta,1372.35,5,0,386.22
AMZ-2021-00172,2021-11-17,2021-11-24,Standard Class,CUST-75031,Joseph Thompson,Corporate,Chile,Chile City,Chile Region,78662,LATAM,LATAM,PROD-MAC-2262,Technology,Machines,Xerox WorkCentre,300.11,3,0.1,84.63
AMZ-2021-00173,2021-04-12,2021-04-18,Same Day,CUST-57707,Richard Nair,Consumer,South Africa,South Africa City,South Africa Region,15772,Africa,Africa,PROD-ACC-8729,Technology,Accessories,Logitech Mouse,1418.44,7,0.05,207.86
AMZ-2024-00174,2024-01-15,2024-01-18,First Class,CUST-33507,Linda Verma,Home Office,Japan,Japan City,Japan Region,84912,APAC,APAC,PROD-CHA-1862,Furniture,Chairs,OFM Essentials Chair,3234.56,8,0.1,912.33
AMZ-2021-00175,2021-11-01,2021-11-02,Second Class,CUST-91620,Linda Harris,Corporate,Uganda,Uganda City,Uganda Region,11044,Africa,Africa,PROD-TAB-5979,Furniture,Tables,Bush Furniture Table,750.07,4,0.4,208.63
AMZ-2020-00176,2020-11-04,2020-11-05,Standard Class,CUST-10191,Vikas Patel,Corporate,Brazil,Brazil City,Brazil Region,40539,LATAM,LATAM,PROD-ENV-6488,Office Supplies,Envelopes,Mead Envelopes,104.43,9,0.05,18.37
AMZ-2020-00177,2020-10-18,2020-10-24,Same Day,CUST-70091,Sneha Williams,Home Office,Japan,Japan City,Japan Region,15754,APAC,APAC,PROD-LAP-7102,Technology,Laptops,HP Spectre x360,207.93,2,0.5,45.82
AMZ-2023-00178,2023-09-18,2023-09-20,Same Day,CUST-69343,William Davis,Consumer,Netherlands,Netherlands City,Netherlands Region,44208,EU,EU,PROD-STO-6211,Furniture,Storage,Rubbermaid Tote,172.26,2,0,14.07
AMZ-2022-00179,2022-08-12,2022-08-15,First Class,CUST-70731,William Shah,Consumer,Mexico,Mexico City,Mexico Region,80244,LATAM,LATAM,PROD-TAB-6051,Furniture,Tables,Realspace Magellan,3648.08,10,0,417.73
AMZ-2020-00180,2020-10-30,2020-10-31,Standard Class,CUST-44100,Arjun Garcia,Consumer,Israel,Israel City,Israel Region,56627,EMEA,EMEA,PROD-FUR-5896,Furniture,Furnishings,Artistic Wire Organizer,3372.37,9,0.05,264.45
AMZ-2024-00181,2024-07-04,2024-07-11,Second Class,CUST-62505,Susan Patel,Home Office,France,France City,France Region,11567,EU,EU,PROD-ACC-4246,Technology,Accessories,HP Keyboard,1675.0,2,0,584.83
AMZ-2023-00182,2023-08-15,2023-08-19,Second Class,CUST-16637,Jennifer Nair,Home Office,British Columbia,British Columbia City,British Columbia Region,22055,Canada,Canada,PROD-CHA-8552,Furniture,Chairs,Herman Miller Aeron,2080.84,7,0.2,211.92
AMZ-2021-00183,2021-01-18,2021-01-21,Second Class,CUST-94840,Barbara Martin,Corporate,Thailand,Thailand City,Thailand Region,29481,APAC,APAC,PROD-LAP-5026,Technology,Laptops,Asus ZenBook,5544.13,7,0,974.49
AMZ-2023-00184,2023-07-15,2023-07-22,First Class,CUST-73527,Susan Nair,Home Office,South Africa,South Africa City,South Africa Region,60134,Africa,Africa,PROD-ENV-9921,Office Supplies,Envelopes,Amazon Envelopes,82.9,6,0.5,9.59
AMZ-2020-00185,2020-04-29,2020-05-06,Same Day,CUST-42487,Priya Davis,Corporate,Guatemala,Guatemala City,Guatemala Region,56849,LATAM,LATAM,PROD-LAB-2640,Office Supplies,Labels,Amazon Labels,198.98,4,0.5,60.48
AMZ-2021-00186,2021-12-27,2022-01-03,Second Class,CUST-87537,James Kumar,Home Office,British Columbia,British Columbia City,British Columbia Region,33081,Canada,Canada,PROD-LAP-6878,Technology,Laptops,Lenovo ThinkPad X1,1194.06,4,0.3,253.9
AMZ-2022-00187,2022-10-01,2022-10-02,Second Class,CUST-53481,Meena Lewis,Consumer,United States,Buffalo,New York,88861,West,US,PROD-LAP-1011,Technology,Laptops,HP Spectre x360,4371.96,6,0,247.34
AMZ-2024-00188,2024-05-04,2024-05-05,First Class,CUST-54113,Barbara Taylor,Consumer,Newfoundland,Newfoundland City,Newfoundland Region,57826,Canada,Canada,PROD-MAC-2655,Technology,Machines,Brother Fax Machine,6432.66,8,0.15,657.81
AMZ-2021-00189,2021-04-02,2021-04-08,Second Class,CUST-10235,Amit Robinson,Corporate,Kenya,Kenya City,Kenya Region,59595,Africa,Africa,PROD-BOO-3911,Furniture,Bookcases,Sauder 5-Shelf,786.49,3,0.5,114.41
AMZ-2023-00190,2023-08-02,2023-08-07,Standard Class,CUST-93386,Suresh Williams,Home Office,United States,Memphis,Tennessee,53406,East,US,PROD-MAC-3750,Technology,Machines,Epson Scanner,584.66,1,0.1,66.01
AMZ-2021-00191,2021-12-18,2021-12-21,Second Class,CUST-31802,Suresh White,Corporate,Quebec,Quebec City,Quebec Region,10167,Canada,Canada,PROD-COP-7875,Technology,Copiers,Sharp MX-3071,4747.09,8,0.5,1164.42
AMZ-2020-00192,2020-11-29,2020-12-03,Same Day,CUST-32296,Suresh Jackson,Consumer,United States,Albany,New York,12631,Central,US,PROD-CHA-6600,Furniture,Chairs,Herman Miller Aeron,474.85,2,0.15,108.37
AMZ-2023-00193,2023-12-13,2023-12-14,Standard Class,CUST-53397,Michael Miller,Corporate,Argentina,Argentina City,Argentina Region,89602,LATAM,LATAM,PROD-TAB-2659,Furniture,Tables,IKEA Bekant Desk,1564.17,5,0.1,217.76
AMZ-2020-00194,2020-04-11,2020-04-15,Standard Class,CUST-66047,John Anderson,Home Office,Senegal,Senegal City,Senegal Region,74349,Africa,Africa,PROD-PHO-1062,Technology,Phones,Google Pixel 7,2312.52,4,0,558.37
AMZ-2022-00195,2022-08-27,2022-09-03,First Class,CUST-60793,Jennifer Thomas,Corporate,United States,Sterling Heights,Michigan,71727,South,US,PROD-FAS-9914,Office Supplies,Fasteners,Staples Stapler,194.55,8,0.1,22.93
AMZ-2023-00196,2023-03-01,2023-03-02,Second Class,CUST-87296,Linda Young,Consumer,France,France City,France Region,21233,EU,EU,PROD-ENV-7782,Office Supplies,Envelopes,Columbian Envelopes,297.99,9,0.3,66.1
AMZ-2022-00197,2022-09-02,2022-09-05,First Class,CUST-37772,Pooja Miller,Consumer,United States,Virginia Beach,Virginia,75811,West,US,PROD-COP-3738,Technology,Copiers,Ricoh MP3054,378.84,4,0,113.74
AMZ-2021-00198,2021-10-16,2021-10-22,Second Class,CUST-46202,Thomas Harris,Consumer,Quebec,Quebec City,Quebec Region,21406,Canada,Canada,PROD-FUR-6343,Furniture,Furnishings,Cable Management,2017.55,7,0,351.72
AMZ-2023-00199,2023-03-06,2023-03-11,Second Class,CUST-55071,Suresh White,Corporate,Nigeria,Nigeria City,Nigeria Region,23845,Africa,Africa,PROD-BIN-9775,Office Supplies,Binders,Staples Better Binder,55.32,1,0,7.34
AMZ-2023-00200,2023-06-20,2023-06-25,Standard Class,CUST-72287,Meena Wilson,Corporate,Jordan,Jordan City,Jordan Region,15083,EMEA,EMEA,PROD-BOO-1807,Furniture,Bookcases,Sauder 5-Shelf,1567.7,5,0.3,482.02
AMZ-2024-00201,2024-11-14,2024-11-16,Standard Class,CUST-34633,Joseph Miller,Corporate,Netherlands,Netherlands City,Netherlands Region,68079,EU,EU,PROD-BOO-2462,Furniture,Bookcases,Ameriwood Bookcase,275.87,1,0.4,79.3
AMZ-2021-00202,2021-09-29,2021-10-05,Same Day,CUST-36309,Arjun Johnson,Consumer,Tanzania,Tanzania City,Tanzania Region,27779,Africa,Africa,PROD-PAP-4158,Office Supplies,Paper,Hammermill Paper,128.99,4,0.1,20.7
AMZ-2022-00203,2022-10-31,2022-11-04,Same Day,CUST-87862,Joseph Garcia,Corporate,UAE,UAE City,UAE Region,99282,EMEA,EMEA,PROD-ACC-9008,Technology,Accessories,Dell Monitor Stand,2732.07,5,0,370.25
AMZ-2020-00204,2020-04-11,2020-04-13,Second Class,CUST-45269,Rahul White,Home Office,PEI,PEI City,PEI Region,38091,Canada,Canada,PROD-TAB-4387,Technology,Tablets,Samsung Galaxy Tab S8,64.54,1,0.3,20.88
AMZ-2023-00205,2023-05-16,2023-05-23,First Class,CUST-55706,Joseph Wilson,Consumer,United States,Allentown,Pennsylvania,89736,Central,US,PROD-FAS-7168,Office Supplies,Fasteners,Stanley Bostitch,387.6,7,0.5,31.28
AMZ-2023-00206,2023-02-23,2023-03-01,Second Class,CUST-54077,William Sharma,Corporate,Morocco,Morocco City,Morocco Region,47051,Africa,Africa,PROD-CHA-2045,Furniture,Chairs,Flash Furniture Chair,672.86,5,0.05,63.91
AMZ-2020-00207,2020-04-26,2020-05-03,First Class,CUST-95904,Sarah Anderson,Corporate,PEI,PEI City,PEI Region,62965,Canada,Canada,PROD-ENV-1417,Office Supplies,Envelopes,Quality Park,497.24,10,0.5,146.59
AMZ-2024-00208,2024-01-27,2024-02-02,Second Class,CUST-32280,Arjun Patel,Home Office,Austria,Austria City,Austria Region,93665,EU,EU,PROD-BOO-5918,Furniture,Bookcases,Whalen Bookcase,280.6,5,0.4,78.25
AMZ-2023-00209,2023-10-24,2023-10-27,Standard Class,CUST-53426,Susan Wilson,Home Office,UAE,UAE City,UAE Region,39131,EMEA,EMEA,PROD-TAB-7889,Furniture,Tables,Bush Furniture Table,2871.82,10,0.5,957.15
AMZ-2022-00210,2022-08-25,2022-08-27,Second Class,CUST-17086,Divya Shah,Consumer,Nigeria,Nigeria City,Nigeria Region,99220,Africa,Africa,PROD-FUR-7768,Furniture,Furnishings,Desk Lamp LED,958.54,10,0.3,89.11
AMZ-2024-00211,2024-05-14,2024-05-15,Same Day,CUST-69251,William Miller,Consumer,Peru,Peru City,Peru Region,92710,LATAM,LATAM,PROD-MAC-1077,Technology,Machines,HP LaserJet Printer,1075.23,2,0,251.97
AMZ-2022-00212,2022-04-06,2022-04-10,First Class,CUST-11845,Suresh Taylor,Home Office,Venezuela,Venezuela City,Venezuela Region,10611,LATAM,LATAM,PROD-LAP-7112,Technology,Laptops,MacBook Pro 14,848.14,4,0.05,218.87
AMZ-2021-00213,2021-10-01,2021-10-03,Same Day,CUST-48119,Joseph Singh,Home Office,United States,Newport News,Virginia,87158,Central,US,PROD-PHO-5885,Technology,Phones,Apple iPhone 14,1538.16,3,0.15,536.57
AMZ-2022-00214,2022-01-05,2022-01-12,First Class,CUST-37681,Sneha Smith,Home Office,Italy,Italy City,Italy Region,62873,EU,EU,PROD-ACC-3149,Technology,Accessories,HP Keyboard,430.33,1,0.2,134.68
AMZ-2024-00215,2024-04-28,2024-05-03,Standard Class,CUST-16322,Amit Brown,Corporate,South Africa,South Africa City,South Africa Region,87846,Africa,Africa,PROD-TAB-1323,Technology,Tablets,iPad Pro 12.9,1252.13,3,0.05,323.75
